Key: MKG, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@e379663d, recordType=Passenger Facility Charge Record, recordKey=MKG, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-May-2004#1083384000000/01-Nov-2054#2677118400000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: PQI, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@831d5a10, recordType=Passenger Facility Charge Record, recordKey=PQI, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Feb-2019#1548997200000/01-Aug-2029#1880251200000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: ACK, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@283f1ae, recordType=Passenger Facility Charge Record, recordKey=ACK, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Jul-2014#1404187200000/01-Jun-2029#1874980800000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: SWO, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@9963d1db, recordType=Passenger Facility Charge Record, recordKey=SWO, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Oct-2020#1601524800000/01-Aug-2026#1785556800000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: LIH, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@d4e1a4dd, recordType=Passenger Facility Charge Record, recordKey=LIH, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Nov-2008#1225512000000/01-Jul-2039#2193105600000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: TYR, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@888a479e, recordType=Passenger Facility Charge Record, recordKey=TYR, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Sep-2003#1062388800000/01-Oct-2037#2137982400000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: TYS, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@4caaed6b, recordType=Passenger Facility Charge Record, recordKey=TYS, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=27-Jan-2004#1075179600000/01-Dec-2025#1764565200000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: MKL, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@af627580, recordType=Passenger Facility Charge Record, recordKey=MKL, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Oct-2002#1033444800000/01-Jun-2025#1748750400000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: ACT, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@c3aebd4b, recordType=Passenger Facility Charge Record, recordKey=ACT, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Oct-2001#1001908800000/01-Jun-2027#1811822400000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: SGF, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@2818d516, recordType=Passenger Facility Charge Record, recordKey=SGF, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Jan-2007#1167627600000/01-Jan-2036#2082776400000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: PAE, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@99377f8a, recordType=Passenger Facility Charge Record, recordKey=PAE, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Nov-2020#1604203200000/01-Jun-2029#1874980800000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: LIT, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@32662037, recordType=Passenger Facility Charge Record, recordKey=LIT, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Sep-2001#999316800000/01-Jan-2026#1767243600000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: PAH, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@e04bc74b, recordType=Passenger Facility Charge Record, recordKey=PAH, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Feb-2025#1738386000000/01-Mar-2027#1803877200000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: ACY, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@61d969d3, recordType=Passenger Facility Charge Record, recordKey=ACY, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Sep-2014#1409544000000/01-Sep-2028#1851393600000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: ATL, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@5ba76da0, recordType=Passenger Facility Charge Record, recordKey=ATL, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Apr-2001#986101200000/01-Dec-2040#2237950800000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: ICT, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@445c651b, recordType=Passenger Facility Charge Record, recordKey=ICT, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Nov-2010#1288584000000/01-Apr-2046#2406168000000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: ITH, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@89439f23, recordType=Passenger Facility Charge Record, recordKey=ITH, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Mar-2009#1235883600000/01-Sep-2026#1788235200000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: CHA, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@c725d0e3, recordType=Passenger Facility Charge Record, recordKey=CHA, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Feb-2005#1107234000000/01-Mar-2028#1835499600000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: SGU, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@10fea2a7, recordType=Passenger Facility Charge Record, recordKey=SGU, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Jun-2003#1054440000000/01-Nov-2030#1919736000000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: BFD, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@da65d180, recordType=Passenger Facility Charge Record, recordKey=BFD, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-May-2003#1051761600000/01-Feb-2030#1896152400000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: MLB, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@de3f2a4, recordType=Passenger Facility Charge Record, recordKey=MLB, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Jul-2018#1530417600000/01-Apr-2030#1901246400000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: HRL, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@26ad45a0, recordType=Passenger Facility Charge Record, recordKey=HRL, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Aug-2009#1249099200000/01-Jul-2029#1877572800000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: BFF, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@55d10a98, recordType=Passenger Facility Charge Record, recordKey=BFF, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Jul-2004#1088654400000/01-Apr-2034#2027476800000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: ATW, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@dcb5b83c, recordType=Passenger Facility Charge Record, recordKey=ATW, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Sep-2008#1220241600000/01-Oct-2050#2548209600000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: ITO, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@ac94316e, recordType=Passenger Facility Charge Record, recordKey=ITO, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Feb-2014#1391230800000/01-Jul-2039#2193105600000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: ATY, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@8c557d34, recordType=Passenger Facility Charge Record, recordKey=ATY, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Oct-2019#1569902400000/01-Apr-2031#1932782400000), amount=4.50, frequentFlierExempt=false, exceptions=[])])
Key: IDA, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@be617953, recordType=Passenger Facility Charge Record, recordKey=IDA, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-May-2024#1714536000000/01-Oct-2028#1853985600000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: ELM, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@eaf12b5, recordType=Passenger Facility Charge Record, recordKey=ELM, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-May-2008#1209614400000/01-Jun-2037#2127441600000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: BFM, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@90e0c53a, recordType=Passenger Facility Charge Record, recordKey=BFM, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Jan-2020#1577854800000/01-Nov-2026#1793505600000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: ELP, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@a312bb1a, recordType=Passenger Facility Charge Record, recordKey=ELP, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Jun-2013#1370059200000/01-Nov-2028#1856664000000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: BFL, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@8dd627a7, recordType=Passenger Facility Charge Record, recordKey=BFL, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Nov-2024#1730433600000/01-Feb-2026#1769922000000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: GPT, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@efc3f495, recordType=Passenger Facility Charge Record, recordKey=GPT, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-May-2003#1051761600000/01-Aug-2030#1911787200000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: MLI, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@aa2a03eb, recordType=Passenger Facility Charge Record, recordKey=MLI, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Jan-2002#1009861200000/01-Jul-2037#2130033600000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: CHO, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@54603dbc, recordType=Passenger Facility Charge Record, recordKey=CHO, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Aug-2010#1280635200000/01-Dec-2027#1827637200000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: FNT, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@622865b7, recordType=Passenger Facility Charge Record, recordKey=FNT, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Oct-2001#1001908800000/01-Jul-2026#1782878400000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: JFK, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@705288b0, recordType=Passenger Facility Charge Record, recordKey=JFK, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=07-Dec-2006#1165467600000/01-Apr-2026#1775016000000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: SHD, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@e44c7c5b, recordType=Passenger Facility Charge Record, recordKey=SHD, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Jun-2007#1180670400000/01-Feb-2030#1896152400000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: CHS, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@b491f490, recordType=Passenger Facility Charge Record, recordKey=CHS, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Mar-2010#1267419600000/01-Jul-2039#2193105600000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: RFD, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@7c76ee07, recordType=Passenger Facility Charge Record, recordKey=RFD, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Jun-2007#1180670400000/01-Mar-2038#2151032400000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: PBG, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@899d4520, recordType=Passenger Facility Charge Record, recordKey=PBG, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Jan-2009#1230786000000/01-Dec-2044#2364181200000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: BWI, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@4cbe3dcc, recordType=Passenger Facility Charge Record, recordKey=BWI, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Jun-2002#1022904000000/01-Mar-2040#2214190800000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: PBI, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@f3f0b0fc, recordType=Passenger Facility Charge Record, recordKey=PBI, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Sep-2022#1662004800000/01-May-2028#1840766400000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: MLU, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@3938a2c1, recordType=Passenger Facility Charge Record, recordKey=MLU, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Nov-2008#1225512000000/01-Jun-2036#2095905600000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: SHR, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@74c9528d, recordType=Passenger Facility Charge Record, recordKey=SHR, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Dec-2001#1007182800000/01-Feb-2030#1896152400000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: CYS, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@bb3ce38e, recordType=Passenger Facility Charge Record, recordKey=CYS, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Sep-2014#1409544000000/01-Apr-2031#1932782400000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: FOE, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@52855b99, recordType=Passenger Facility Charge Record, recordKey=FOE, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Aug-2007#1185940800000/01-Mar-2033#1993266000000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: CID, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@951d01c4, recordType=Passenger Facility Charge Record, recordKey=CID, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Jun-2002#1022904000000/01-Jan-2042#2272165200000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: AUS, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@d7bce21c, recordType=Passenger Facility Charge Record, recordKey=AUS, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=26-Oct-2021#1635220800000/01-Nov-2034#2045966400000), amount=4.50, frequentFlierExempt=true, exceptions=[FlightRange(carrier=B6, flights=[5225..5349])])])
Key: SHV, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@cd7c93f7, recordType=Passenger Facility Charge Record, recordKey=SHV, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Apr-2025#1743480000000/01-Aug-2028#1848715200000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: PSC, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@a6f26b8b, recordType=Passenger Facility Charge Record, recordKey=PSC, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Oct-2001#1001908800000/01-Sep-2040#2230084800000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: PSE, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@26361eb8, recordType=Passenger Facility Charge Record, recordKey=PSE, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Sep-2020#1598932800000/01-Sep-2028#1851393600000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: BGM, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@c9cca575, recordType=Passenger Facility Charge Record, recordKey=BGM, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-May-2008#1209614400000/01-Aug-2030#1911787200000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: HSV, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@8b6f16cf, recordType=Passenger Facility Charge Record, recordKey=HSV, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Sep-2004#1094011200000/01-Jun-2027#1811822400000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: PSP, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@8df24482, recordType=Passenger Facility Charge Record, recordKey=PSP, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Jan-2002#1009861200000/01-Oct-2037#2137982400000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: BGR, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@12124a02, recordType=Passenger Facility Charge Record, recordKey=BGR, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Jul-2021#1625112000000/01-Sep-2026#1788235200000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: SYR, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@a339faf2, recordType=Passenger Facility Charge Record, recordKey=SYR, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Apr-2007#1175400000000/01-Mar-2033#1993266000000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: CIU, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@e1601b0f, recordType=Passenger Facility Charge Record, recordKey=CIU, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Nov-2005#1130821200000/01-Jan-2028#1830315600000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: YUM, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@8d06d165, recordType=Passenger Facility Charge Record, recordKey=YUM, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Jan-2025#1735707600000/01-Nov-2029#1888200000000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: AEX, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@c216eb3, recordType=Passenger Facility Charge Record, recordKey=AEX, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Jan-2002#1009861200000/01-Oct-2032#1980216000000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: GRB, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@7e53e86a, recordType=Passenger Facility Charge Record, recordKey=GRB, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Mar-2002#1014958800000/01-Dec-2028#1859259600000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: AVL, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@869dbc5e, recordType=Passenger Facility Charge Record, recordKey=AVL, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Oct-2007#1191211200000/01-Jul-2029#1877572800000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: OAK, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@974184b2, recordType=Passenger Facility Charge Record, recordKey=OAK, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=26-Oct-2021#1635220800000/01-Dec-2035#2080098000000), amount=4.50, frequentFlierExempt=true, exceptions=[FlightRange(carrier=B6, flights=[5225..5349])])])
Key: OAJ, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@b79c9f14, recordType=Passenger Facility Charge Record, recordKey=OAJ, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Feb-2012#1328072400000/01-Nov-2030#1919736000000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: AVP, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@99744460, recordType=Passenger Facility Charge Record, recordKey=AVP, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-May-2001#988689600000/01-Aug-2025#1754020800000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: SIT, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@d80aa60d, recordType=Passenger Facility Charge Record, recordKey=SIT, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-May-2018#1525147200000/01-May-2032#1966996800000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: GRI, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@e2e2dff1, recordType=Passenger Facility Charge Record, recordKey=GRI, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-May-2001#988689600000/01-Jan-2030#1893474000000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: ORD, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@c3aec1c7, recordType=Passenger Facility Charge Record, recordKey=ORD, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=03-Jun-2005#1117771200000/01-Jul-2041#2256264000000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: DLH, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@21af8c3e, recordType=Passenger Facility Charge Record, recordKey=DLH, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Apr-2005#1112331600000/01-Jan-2029#1861938000000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: GRK, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@76fa5197, recordType=Passenger Facility Charge Record, recordKey=GRK, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Jun-2006#1149134400000/01-Nov-2032#1982894400000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: ORF, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@160680b4, recordType=Passenger Facility Charge Record, recordKey=ORF, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Sep-2010#1283313600000/01-Dec-2028#1859259600000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: GRR, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@ab9601b, recordType=Passenger Facility Charge Record, recordKey=GRR, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Nov-2005#1130821200000/01-Feb-2034#2022382800000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: BHM, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@5af7b2a0, recordType=Passenger Facility Charge Record, recordKey=BHM, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Oct-2008#1222833600000/01-Sep-2035#2072232000000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: HTS, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@b03dc673, recordType=Passenger Facility Charge Record, recordKey=HTS, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Jul-2012#1341115200000/01-Oct-2028#1853985600000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: SJC, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@c4cc3718, recordType=Passenger Facility Charge Record, recordKey=SJC, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=10-Sep-2003#1063166400000/01-Jan-2030#1893474000000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: TLH, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@53efe4df, recordType=Passenger Facility Charge Record, recordKey=TLH, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Oct-2002#1033444800000/01-Nov-2025#1761969600000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: IFP, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@2f829f12, recordType=Passenger Facility Charge Record, recordKey=IFP, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Jan-2014#1388552400000/01-Sep-2025#1756699200000), amount=2.00, frequentFlierExempt=true, exceptions=[])])
Key: HDN, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@99f95cbf, recordType=Passenger Facility Charge Record, recordKey=HDN, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Jul-2001#993960000000/01-Sep-2039#2198462400000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: IWD, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@b7154352, recordType=Passenger Facility Charge Record, recordKey=IWD, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Jun-2007#1180670400000/01-Jun-2025#1748750400000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: VPS, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@188e46c1, recordType=Passenger Facility Charge Record, recordKey=VPS, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Aug-2022#1659326400000/01-Mar-2028#1835499600000), amount=3.00, frequentFlierExempt=true, exceptions=[])])
Key: CKB, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@1be5d53c, recordType=Passenger Facility Charge Record, recordKey=CKB, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-May-2004#1083384000000/01-May-2054#2661220800000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: PUB, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@edd6291, recordType=Passenger Facility Charge Record, recordKey=PUB, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Mar-2015#1425186000000/01-Apr-2036#2090635200000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: SJT, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@93487f9f, recordType=Passenger Facility Charge Record, recordKey=SJT, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Apr-2002#1017637200000/01-Mar-2031#1930107600000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: SJU, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@df7fc350, recordType=Passenger Facility Charge Record, recordKey=SJU, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Dec-2005#1133413200000/01-Dec-2032#1985490000000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: MOB, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@4fb8c8de, recordType=Passenger Facility Charge Record, recordKey=MOB, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-May-2025#1746072000000/01-Nov-2057#2771812800000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: PDT, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@6f6d3165, recordType=Passenger Facility Charge Record, recordKey=PDT, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Dec-2018#1543640400000/01-Feb-2027#1801458000000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
Key: GSO, Value: PFCRecord(super=net.atpco.pfc.domain.PFCRecord@56b985c0, recordType=Passenger Facility Charge Record, recordKey=GSO, details=[PassengerFacilityCharge(super=PFCDetail(effectiveDateRange=01-Sep-2011#1314849600000/01-Mar-2026#1772341200000), amount=4.50, frequentFlierExempt=true, exceptions=[])])
